City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
637,mareeba,-17.0,145.4333,74.12,92,7,2.82,AU,1639574312,clear sky
638,ampanihy,-24.7,44.75,92.41,36,85,18.86,MG,1639574312,overcast clouds
639,olafsvik,64.8945,-23.7142,40.84,83,74,26.22,IS,1639574313,broken clouds
640,lobito,-12.3481,13.5456,79.92,78,98,6.98,AO,1639574313,overcast clouds
641,gerash,27.6652,54.1371,68.14,18,98,2.62,IR,1639574313,overcast clouds
642,fenoarivo,-18.933,47.4354,80.67,41,40,13.8,MG,1639574314,scattered clouds
643,kamenka,51.3223,42.7678,30.74,93,100,3.13,RU,1639574314,overcast clouds
644,pala,9.3642,14.9046,95.07,12,100,7.0,TD,1639574314,overcast clouds
645,kapit,2.0167,112.9333,76.42,97,100,1.16,MY,1639574315,overcast clouds
646,akdepe,42.0551,59.3788,33.89,61,0,9.13,TM,1639574315,clear sky
647,san juan,-31.5375,-68.5364,73.92,46,9,3.89,AR,1639574055,clear sky
648,ahuimanu,21.4447,-157.8378,73.11,81,75,6.91,US,1639574316,light rain
649,zabol,32.25,67.25,29.37,31,0,9.37,AF,1639574316,clear sky
650,port macquarie,-31.4333,152.9167,66.16,83,55,6.55,AU,1639574141,broken clouds
651,olinda,-8.0089,-34.8553,85.73,62,40,10.36,BR,1639574316,scattered clouds
652,grabovo,53.3875,45.064,29.53,53,100,3.04,RU,1639574317,overcast clouds
653,amahai,-3.3333,128.9167,80.98,81,87,1.39,ID,1639574317,overcast clouds
654,thunder bay,48.4001,-89.3168,39.18,92,90,4.61,CA,1639574136,mist
655,tacoronte,28.4769,-16.4102,62.76,75,40,11.01,ES,1639574317,scattered clouds
656,cervo,43.6702,-7.4101,53.96,63,0,10.2,ES,1639574318,clear sky
657,ilulissat,69.2167,-51.1,-1.84,80,28,5.79,GL,1639574318,scattered clouds
658,price,39.5994,-110.8107,31.12,68,1,19.57,US,1639574160,clear sky
659,bratsk,56.1325,101.6142,-21.51,99,63,2.42,RU,1639574284,broken clouds
660,san isidro,-12.1167,-77.05,70.02,88,90,3.0,PE,1639574319,overcast clouds
661,haapiti,-17.5667,-149.8667,76.73,78,28,10.33,PF,1639574319,moderate rain
662,labuhan,-6.8844,112.2051,80.13,83,100,4.47,ID,1639574319,overcast clouds
663,mula,38.0409,-1.4901,57.33,50,15,3.04,ES,1639574320,few clouds
664,freetown,8.484,-13.2299,84.78,65,98,7.67,SL,1639574320,overcast clouds
665,weligama,5.9667,80.4167,77.38,83,85,2.19,LK,1639574320,overcast clouds
666,itarema,-2.9248,-39.9167,88.57,56,83,17.31,BR,1639574321,broken clouds
667,mehran,33.1222,46.1646,74.68,28,0,18.43,IR,1639574321,clear sky
668,lewistown,40.5992,-77.5714,40.64,87,90,0.0,US,1639574321,overcast clouds
669,pochutla,15.7432,-96.4661,72.45,50,3,3.51,MX,1639574322,clear sky
670,tocopilla,-22.092,-70.1979,69.91,66,54,7.83,CL,1639574322,broken clouds
671,stodolishche,54.1859,32.6492,31.39,97,100,5.28,RU,1639574322,overcast clouds
672,vuktyl,63.8567,57.3094,14.13,96,94,5.82,RU,1639574323,overcast clouds
673,irricana,51.3237,-113.6048,1.02,94,7,4.45,CA,1639574323,clear sky
674,gra liyia,35.0167,25.6833,58.12,69,100,13.0,GR,1639574323,overcast clouds
675,banda aceh,5.5577,95.3222,80.4,83,25,7.49,ID,1639574324,scattered clouds
676,sinnamary,5.3833,-52.95,80.62,80,95,7.11,GF,1639574324,overcast clouds
677,yamada,39.4667,141.95,38.62,74,5,4.59,JP,1639574324,clear sky
678,jian,27.1172,114.9793,64.31,60,42,3.11,CN,1639574325,scattered clouds
679,zhigansk,66.7697,123.3711,-30.59,94,100,7.09,RU,1639574325,overcast clouds
680,morondava,-20.2833,44.2833,85.68,60,17,10.47,MG,1639574325,few clouds
681,san matias,-16.3667,-58.4,84.78,67,95,5.88,BO,1639574326,overcast clouds
682,lakselv,70.0513,24.9718,28.22,80,40,18.41,NO,1639574326,scattered clouds
683,northam,51.0333,-4.2167,56.01,89,100,13.11,GB,1639574326,overcast clouds
684,chunskiy,56.0815,99.6342,-16.55,100,79,2.44,RU,1639574327,broken clouds
685,sarangani,5.4033,125.4636,83.64,78,100,11.52,PH,1639574327,overcast clouds
686,chicama,-7.8447,-79.1469,64.94,80,22,5.68,PE,1639574327,few clouds
687,juruti,-2.1522,-56.0922,86.02,61,91,4.59,BR,1639574328,overcast clouds
688,konstantinovskiy,57.8301,39.5899,26.31,95,93,7.4,RU,1639574328,overcast clouds
